train_id,engine_temperature,brake_pressure,vibration,wheel_condition,engine_hours,last_service_days,maintenance_count,failure
TRN2067,103.84,95.44,1.4,73,1257,102,8,0
TRN2477,76.96,100.79,2.8,67,11328,165,12,1
TRN1884,86.8,78.9,3.63,62,4219,323,5,1
TRN4852,96.2,82.77,1.79,59,10520,45,14,0
TRN3919,75.33,98.07,1.82,88,1065,178,14,1
TRN1221,72.67,90.87,3.96,50,12198,73,13,0
TRN3596,94.13,83.58,4.65,79,6329,273,8,0
TRN4503,73.94,96.02,4.63,84,14881,134,13,1
TRN5821,90.05,102.88,3.52,96,5974,113,6,0
TRN5653,83.53,97.13,4.37,93,9650,165,8,1
TRN1820,82.43,81.9,3.83,85,3995,297,4,0
TRN2911,85.28,74.33,4.03,80,7548,94,12,1
TRN3693,87.97,101.49,3.41,83,5269,240,0,0
TRN1413,57.38,96.08,6.11,56,12742,206,10,1
TRN2408,99.83,104.36,4.15,70,4031,209,14,0
TRN2149,73.95,113.23,2.89,61,5203,136,0,1
TRN4057,76.58,99.6,4.31,65,9242,291,3,0
TRN1883,83.26,102.36,5.63,85,6676,112,12,0
TRN2721,90.98,106.02,5.26,89,14617,31,1,0
TRN4799,55.33,105.01,4.62,76,4657,272,3,1
TRN4652,75.27,107.32,3.9,65,12374,339,9,1
TRN2207,86.22,91.44,2.6,98,7133,142,2,0
TRN2818,89.43,98.88,1.95,51,11824,19,10,0
TRN2499,87.52,74.36,3.07,86,2447,200,5,0
TRN3694,58.31,88.17,4.71,54,4401,52,14,1
TRN4655,78.54,107.39,2.08,69,14313,252,6,1
TRN1185,60.52,82.24,3.34,57,5402,71,4,0
TRN5119,79.39,87.31,3.41,51,11794,211,0,1
TRN2676,85.84,93.24,2.77,77,10847,132,11,0
TRN3269,103.7,106.42,3.53,56,11631,18,9,0
TRN1445,85.92,91.47,3.11,85,5558,146,0,0
TRN1202,93.44,83.48,3.19,69,12196,87,6,0
TRN2316,93.95,75.28,2.73,91,1840,285,4,1
TRN5517,68.74,101.07,5.51,92,2103,156,3,0
TRN1008,108.66,93.03,3.21,69,12916,233,14,0
TRN3383,74.42,99.27,4.21,53,3001,310,7,0
TRN2890,79.58,83.74,7.57,74,9707,60,6,0
TRN4494,74.88,115.33,6.54,56,10620,294,13,1
TRN2239,81.45,91.16,4.86,54,1781,271,14,0
TRN5259,93.52,105.42,3.33,74,4952,229,13,0
TRN4966,93.73,94.84,4.43,92,5529,242,7,0
TRN3154,99.44,87.45,1.8,52,11139,337,14,0
TRN4481,88.02,88.64,4.25,71,5305,341,10,0
TRN3617,91.54,91.59,4.97,77,12755,84,9,0
TRN3663,102.2,95.19,4.51,59,8023,328,4,1
TRN5910,76.53,92.04,2.04,52,6536,83,14,0
TRN3729,91.82,87.46,5.95,61,12901,98,1,1
TRN2913,77.12,76.61,1.03,81,12982,307,6,1
TRN2097,59.74,94.77,3.3,87,12101,142,4,0
TRN2433,60.06,90.53,1.3,85,4252,308,11,0
TRN2414,89.96,102.97,2.62,85,2192,290,8,0
TRN4438,83.42,100.1,4.73,53,6546,346,12,0
TRN4227,78.94,90.68,3.49,81,5738,44,5,0
TRN5095,83.68,95.58,4.23,63,10682,333,4,0
TRN2450,90.77,78.99,4.47,69,14709,167,14,1
TRN2308,86.72,87.47,4.54,67,2088,155,5,0
TRN5829,97.8,87.5,5.23,79,6547,210,4,0
TRN2969,68.89,113.51,3.69,79,1768,217,14,1
TRN5409,80.92,104.61,4.76,69,7220,31,2,0
TRN3333,83.92,89.49,5.58,64,10527,77,0,0
TRN2760,100.95,90.68,5.05,53,13722,305,8,1
TRN5370,82.43,88.9,4.16,52,9244,54,7,1
TRN5377,51.66,102.82,1.98,97,4834,227,5,0
TRN1400,81.49,88.41,4.74,90,10381,22,0,1
TRN4821,77.76,94.73,1.69,92,14366,203,5,0
TRN3720,85.39,111.76,4.03,61,6460,104,9,0
TRN4773,56.11,99.56,5.14,60,7373,284,0,1
TRN4554,80.96,82.89,6.18,81,1614,204,9,1
TRN2115,76.46,83.97,7.37,76,12458,123,1,0
TRN5731,101.43,107.45,4.68,59,9084,291,1,1
TRN5811,94.68,98.02,6.09,80,11865,116,13,1
TRN4818,72.31,113.1,2.28,83,3299,305,13,0
TRN4740,83.44,74.97,7.07,83,12272,263,8,1
TRN2806,93.25,100.39,4.09,88,4326,143,0,0
TRN3447,87.63,98.27,5.56,64,1389,248,12,0
TRN4694,70.57,84.11,3.01,73,8863,301,11,0
TRN4485,68.79,91.18,2.73,94,4759,40,14,0
TRN1409,85.24,88.11,2.8,70,6049,272,14,0
TRN3379,75.59,96.67,2.68,82,2997,175,11,0
TRN1858,80.41,92.89,3.81,84,4186,349,0,0
TRN3977,85.96,84.93,4.65,94,1648,245,7,0
TRN1432,80.15,87.88,1.99,83,14672,211,2,0
TRN3685,96.45,90.57,5.74,96,7502,193,7,1
TRN5899,96.26,96.95,5.58,72,1192,315,10,0
TRN2210,94.32,91.51,3.52,65,8488,120,14,0
TRN4451,64.16,98.65,3.69,79,8747,174,11,1
TRN2498,98.34,99.27,3.58,87,10318,346,6,0
TRN4391,85.56,87.77,0.41,85,9698,245,7,0
TRN1975,107.3,81.49,4.49,63,2512,43,6,0
TRN4171,86.95,98.98,3.95,74,5504,183,12,1
TRN2194,81.41,104.02,2.76,87,7660,310,0,0
TRN2425,68.11,105.65,4.68,57,4397,209,10,0
TRN5494,92.69,95.97,5.55,74,5492,227,9,0
TRN4602,76.6,97.46,1.91,58,1448,19,8,0
TRN3449,111.12,100.08,3.92,97,6007,33,2,0
TRN3303,96.52,84.43,2.24,50,8470,23,0,0
TRN1871,81.97,94.0,2.65,98,1030,10,6,0
TRN3812,66.22,99.8,5.02,92,14284,91,10,0
TRN3708,82.22,81.56,1.74,54,11510,190,5,1
TRN4117,95.33,110.14,4.07,77,10716,338,14,0
TRN3963,81.65,88.76,1.6,96,2645,256,6,0
TRN4179,92.2,102.05,2.53,86,14492,25,12,1
TRN2153,74.35,96.2,5.83,63,8558,323,1,0
TRN2293,69.21,109.55,4.28,86,10097,359,0,1
TRN5741,76.47,113.38,3.26,77,1326,51,3,0
TRN5427,78.51,93.84,3.14,55,10648,289,6,1
TRN4910,88.74,80.28,3.14,63,11063,165,8,0
TRN5637,86.76,93.64,2.03,70,9095,324,6,1
TRN5241,76.44,84.99,3.97,58,10025,59,13,1
TRN2386,79.09,97.61,2.72,95,13456,238,2,0
TRN2335,76.04,98.53,3.86,76,5994,203,8,1
TRN2630,81.48,97.27,6.58,85,4848,90,3,0
TRN1106,93.97,105.42,2.34,85,11381,72,1,1
TRN3557,96.87,98.39,6.82,67,9344,186,11,0
TRN1433,75.14,96.89,3.78,68,14605,97,4,0
TRN1919,87.45,104.12,5.46,61,10304,130,8,0
TRN1547,85.03,99.03,4.65,79,9497,93,14,0
TRN1465,101.62,89.99,3.6,80,7319,321,11,0
TRN4831,108.26,91.56,2.63,86,2487,183,11,1
TRN5420,78.38,88.26,4.83,89,4536,239,7,0
TRN3686,86.77,91.57,4.48,60,1534,189,5,1
TRN5583,79.47,92.74,3.59,76,14792,144,8,0
TRN2076,80.45,94.03,2.66,83,5018,221,0,0
TRN5650,88.06,93.27,5.57,66,5458,156,11,0
TRN4804,47.27,96.03,6.2,73,10660,43,6,0
TRN5353,81.87,99.45,2.37,79,3804,152,2,0
TRN1666,89.76,94.01,8.01,100,2758,55,0,0
TRN5003,121.14,86.84,2.13,62,12852,320,13,1
TRN3181,74.19,94.05,4.12,82,9188,177,1,0
TRN3424,83.7,89.43,2.0,58,2139,132,3,1
TRN5699,96.19,95.69,5.56,86,1783,208,4,0
TRN1802,76.42,91.95,4.02,95,13559,183,8,1
TRN4105,85.04,91.84,2.15,60,11209,169,10,1
TRN2748,75.46,95.19,2.51,50,4844,207,0,0
TRN3054,98.33,108.04,5.14,67,14525,60,8,1
TRN5689,86.91,81.45,5.26,87,3233,305,6,1
TRN1299,83.53,84.91,3.94,63,4706,77,3,0
TRN4277,102.11,84.9,4.89,82,5586,57,1,0
TRN2231,74.59,93.58,6.48,75,11000,94,12,0
TRN2286,99.08,93.49,3.73,97,3475,351,0,0
TRN4169,94.54,93.59,2.29,66,10504,170,6,0
TRN5416,109.78,87.08,5.44,70,6879,272,5,0
TRN3877,92.92,94.55,3.45,72,6372,136,3,0
TRN1715,53.85,101.02,3.67,94,3503,324,10,0
TRN4564,74.66,101.53,1.92,77,2373,233,12,0
TRN5723,84.76,90.49,4.01,66,6895,59,4,0
TRN3878,95.93,89.43,3.91,90,11714,304,1,0
TRN2475,85.4,90.32,5.96,82,3336,134,5,0
TRN5745,78.97,98.0,3.23,66,1179,340,5,0
TRN1977,81.89,98.81,2.17,92,9435,360,6,0
TRN3774,99.25,97.45,6.08,72,8378,147,12,0
TRN4617,64.12,101.98,5.15,76,3737,194,0,0
TRN5490,102.32,83.38,2.65,62,12772,223,12,0
TRN1223,77.35,83.51,2.63,91,11609,314,7,0
TRN1894,75.74,98.94,5.08,66,9383,289,2,1
TRN5961,78.33,100.47,4.4,95,2583,63,9,0
TRN5558,76.93,102.75,2.31,84,7682,98,13,0
TRN3721,89.05,88.34,1.12,87,3754,313,5,0
TRN3630,80.85,79.64,3.82,52,14474,111,8,1
TRN5389,68.77,97.27,4.24,70,7305,231,3,0
TRN5395,70.91,96.15,4.6,63,11098,25,4,0
TRN3237,90.78,110.27,0.04,63,5029,13,9,0
TRN3821,75.48,90.95,2.17,92,5596,136,2,0
TRN3597,70.92,87.68,5.9,61,11103,30,12,0
TRN5943,62.61,98.27,3.63,87,7404,334,3,0
TRN3848,98.29,95.23,7.13,97,14121,288,13,1
TRN2589,62.76,98.44,3.63,57,1685,31,0,0
TRN3834,65.68,84.3,-0.09,63,6772,99,2,1
TRN5653,79.3,98.01,6.7,89,9369,105,13,1
TRN5010,84.47,104.02,3.27,78,7373,271,11,0
TRN5629,92.61,93.09,4.95,73,13024,246,14,1
TRN2139,82.51,86.34,4.61,74,7568,89,1,0
TRN4116,86.25,83.92,4.23,97,14529,20,9,1
TRN2984,85.3,81.18,2.1,86,11219,20,9,0
TRN5635,76.0,93.5,2.52,72,9147,256,13,1
TRN3779,79.66,80.45,3.02,57,9113,213,0,1
TRN3122,78.55,102.55,5.43,52,14518,174,13,0
TRN4792,75.71,99.64,3.39,62,9522,43,7,0
TRN1549,73.12,103.93,6.14,78,14533,178,0,1
TRN2913,93.03,84.84,2.66,98,11938,169,6,1
TRN2089,95.82,99.17,2.98,76,13645,344,8,1
TRN4619,93.15,93.99,4.34,72,8669,217,13,0
TRN5983,81.39,95.91,7.48,59,13643,265,6,1
TRN1930,71.97,92.8,3.1,54,5144,330,4,0
TRN1618,78.48,97.44,5.29,96,14332,142,11,0
TRN3505,77.29,107.06,2.3,87,2537,284,9,0
TRN4671,78.0,107.15,1.83,68,12523,343,6,0
TRN3741,94.12,94.29,3.05,66,5373,300,11,0
TRN1871,101.88,94.48,4.12,75,11114,345,6,0
TRN5516,64.66,98.39,2.43,71,1945,180,7,0
TRN5035,80.42,89.52,3.69,79,11494,298,8,0
TRN5632,95.04,99.5,2.7,98,13588,246,10,1
TRN3536,98.05,109.18,5.12,56,1046,295,3,1
TRN5727,82.43,98.62,4.8,62,10206,20,0,0
TRN1085,73.12,85.32,4.3,59,4294,206,10,0
TRN4984,94.93,97.28,3.57,88,8560,349,0,0
TRN1860,91.9,97.06,2.72,67,13441,80,0,0
TRN1820,85.13,103.78,6.18,93,12758,122,7,0
TRN5904,68.35,85.01,4.76,61,6571,339,4,0
TRN3608,99.14,86.5,3.54,80,9399,256,12,1
TRN5918,66.21,97.74,1.54,95,5793,360,8,0
TRN1302,76.35,100.57,3.17,74,5488,46,13,0
TRN4335,98.21,101.26,7.8,66,7013,78,0,1
TRN1696,99.63,85.65,2.38,100,10572,34,5,0
TRN4099,71.72,98.8,5.0,75,13766,100,2,0
TRN2633,94.73,78.61,5.67,78,14524,79,9,0
TRN5096,99.15,104.29,4.37,55,10292,297,4,1
TRN1713,81.9,73.52,5.04,82,4421,343,4,1
TRN3914,89.63,112.67,4.16,100,5087,278,14,0
TRN4049,74.22,97.76,1.57,93,14433,31,10,0
TRN4558,72.8,89.59,3.23,74,4660,80,11,0
TRN1374,93.89,101.69,4.28,56,4417,24,0,1
TRN3318,92.93,94.74,1.8,87,8728,146,11,0
TRN2529,81.11,92.41,1.73,60,10842,288,0,1
TRN3486,92.78,87.82,5.57,65,2053,346,2,0
TRN4195,92.72,89.63,2.76,72,5107,288,9,0
TRN1167,105.4,96.59,5.24,66,2942,116,11,0
TRN3925,104.65,96.64,3.6,51,8720,66,0,0
TRN1728,92.25,92.38,1.21,93,4783,50,3,0
TRN5026,95.05,107.07,3.86,95,4032,91,0,0
TRN3207,87.24,100.83,4.76,78,3739,116,4,0
TRN1701,70.46,101.23,3.23,63,4282,309,13,1
TRN4519,109.94,105.28,4.56,62,11711,137,9,1
TRN3530,80.3,94.33,0.99,92,12672,285,5,0
TRN1086,88.16,96.43,1.32,90,14459,355,14,0
TRN4720,77.34,96.65,1.51,71,2367,172,3,0
TRN4339,86.53,93.15,2.28,82,14348,337,13,0
TRN2528,69.11,83.96,5.19,59,8224,203,3,0
TRN2297,89.15,105.43,1.79,62,5620,160,4,1
TRN4259,88.2,86.98,4.15,63,6452,201,11,0
TRN3754,72.03,91.49,4.57,63,6514,146,2,1
TRN3626,86.42,111.12,5.14,89,10309,231,5,0
TRN1559,93.24,94.19,5.68,67,6247,297,6,0
TRN5127,92.33,100.32,2.88,99,14820,17,1,0
TRN2493,95.59,106.24,6.38,53,7122,148,14,1
TRN2893,85.13,92.41,3.76,50,12620,260,10,0
TRN1415,84.27,76.26,3.97,53,3406,237,6,0
TRN2966,91.59,95.59,3.06,71,2309,328,11,0
TRN4274,106.17,96.69,3.25,87,14347,41,14,0
TRN4234,57.96,95.36,3.73,53,6186,140,12,0
TRN4595,88.11,97.5,4.34,85,1641,157,6,0
TRN2852,81.7,87.7,4.08,64,3553,59,8,0
TRN1410,59.27,103.07,4.42,100,12251,126,0,0
TRN4773,85.9,95.99,4.23,81,13892,58,1,0
TRN1655,81.48,100.91,3.42,81,5532,153,8,0
TRN1762,98.27,102.01,4.58,68,10552,297,12,1
TRN3076,86.2,93.01,1.59,62,7175,91,6,0
TRN1608,66.55,97.38,4.65,74,1641,27,1,0
TRN2898,85.16,97.88,3.39,78,6629,266,7,0
TRN4778,94.54,91.51,4.93,73,1479,6,1,0
TRN5140,89.41,95.35,1.88,63,4021,175,12,0
TRN3912,93.75,86.28,2.18,72,14894,294,8,1
TRN2256,67.4,92.67,4.18,63,3851,46,3,1
TRN3973,77.98,114.23,2.67,72,1282,18,11,0
TRN5953,91.45,83.95,3.83,66,13927,325,4,1
TRN4618,85.19,109.72,4.88,98,2245,226,13,0
TRN1188,56.17,77.04,5.57,83,11770,254,7,1
TRN4350,84.85,99.76,4.96,56,6845,77,1,0
TRN4241,80.04,98.01,4.25,99,13446,26,1,0
TRN2744,92.6,83.31,2.66,69,1072,194,4,0
TRN4226,83.24,98.1,5.11,64,6729,363,14,1
TRN3265,73.18,103.81,2.9,52,9778,135,5,0
TRN2607,85.74,95.61,5.1,95,5757,300,11,1
TRN2441,92.47,78.37,4.18,56,1992,170,0,1
TRN5417,79.03,93.63,3.88,57,9511,93,9,0
TRN2582,86.09,98.7,2.71,95,1851,169,14,0
TRN4970,87.35,88.81,4.12,63,11621,5,9,1
TRN2269,82.1,101.88,6.0,61,13867,360,3,1
TRN3810,73.01,98.58,2.07,50,2230,72,12,0
TRN5274,95.91,96.04,2.7,99,2972,147,0,0
TRN1869,105.78,87.6,3.97,82,3483,243,7,0
TRN1157,65.32,98.02,5.19,70,1526,50,4,0
TRN4484,68.3,88.11,3.67,87,11431,174,14,1
TRN5107,75.33,92.38,4.85,54,7982,361,3,0
TRN1068,80.01,96.23,4.58,87,6423,30,5,0
TRN4658,79.25,99.42,5.93,71,11581,159,10,0
TRN5326,65.45,69.99,3.74,57,9599,297,7,0
TRN2637,96.41,101.01,1.98,78,3211,43,5,0
TRN4879,72.84,95.27,2.14,95,13889,251,12,0
TRN1784,85.03,89.63,4.65,91,12314,319,4,0
TRN4844,95.84,106.91,4.1,63,9299,78,10,0
TRN5180,105.21,96.95,4.38,98,12703,44,12,1
TRN2903,68.53,87.35,2.6,63,12542,50,2,0
TRN4162,72.77,114.83,0.82,53,6528,98,6,0
TRN1386,70.13,98.85,4.66,52,14849,248,14,0
TRN3920,95.58,102.3,2.47,90,13395,235,13,1
TRN2559,67.76,99.48,4.88,76,14513,361,13,0
TRN2602,79.46,84.18,2.93,96,1983,43,6,1
TRN1802,70.82,98.34,3.07,62,11327,344,8,1
TRN3471,80.82,99.52,5.78,97,9092,335,4,0
TRN4436,77.77,101.99,4.19,52,2577,182,7,0
TRN3301,83.16,98.77,5.28,90,11012,35,4,0
TRN1315,66.7,104.24,5.47,68,7325,285,7,0
TRN4627,85.57,109.3,2.86,91,1111,179,10,0
TRN5920,80.19,103.23,2.45,99,7501,261,10,0
TRN4906,92.21,97.64,2.7,84,11179,134,11,0
TRN5685,101.78,86.69,4.66,86,12247,214,2,0
TRN2206,64.84,90.63,2.54,99,14354,130,5,0
TRN1297,74.22,85.98,5.12,52,14901,214,6,0
TRN3504,71.94,82.31,7.21,55,5643,360,5,1
TRN2191,64.26,101.0,6.93,90,4827,185,0,0
TRN2168,74.08,99.63,5.42,71,6011,49,12,0
TRN4373,82.5,84.09,4.31,85,7311,178,10,1
TRN1179,69.4,101.21,1.66,79,4916,97,12,0
TRN5428,75.06,85.07,5.29,96,1780,196,10,0
TRN4767,104.84,84.21,5.92,91,4074,5,4,1
TRN1354,83.83,100.86,4.32,77,2593,66,1,0
TRN2581,89.92,101.57,3.55,69,1744,340,6,1
TRN4065,85.85,73.71,5.84,66,8118,275,10,1
TRN4124,80.53,84.63,1.89,81,13624,235,9,0
TRN4453,61.13,91.63,3.79,90,4208,182,0,0
TRN2008,90.7,84.84,3.48,85,7926,298,0,0
TRN4916,73.18,93.89,2.77,96,7011,71,2,0
TRN2506,74.21,104.95,2.59,73,6210,278,12,0
TRN4262,88.24,88.96,3.3,51,10084,148,6,1
TRN3146,70.87,99.22,2.95,66,2311,56,14,0
TRN3747,95.86,98.55,2.84,97,9277,139,12,0
TRN4733,114.35,98.9,3.53,99,10136,50,10,1
TRN4406,83.27,105.26,4.46,50,10962,317,1,1
TRN1941,78.75,104.5,3.17,87,11407,178,0,0
TRN5863,104.76,93.19,3.41,61,10812,322,5,1
TRN1770,104.08,85.47,4.57,59,11570,159,2,1
TRN3534,85.78,87.15,4.54,66,12079,98,12,0
TRN2744,82.95,85.5,5.8,55,8690,26,7,0
TRN1057,83.93,91.85,3.45,97,9407,72,3,0
TRN3467,72.56,107.1,7.04,66,5215,311,9,0
TRN3321,84.87,85.68,6.22,74,4985,351,7,0
TRN2063,74.64,95.67,2.58,57,5637,239,4,1
TRN2405,86.98,92.03,3.5,92,2835,266,2,0
TRN5664,78.71,94.87,4.67,81,12088,114,8,0
TRN5298,86.82,84.31,4.4,62,3552,79,11,1
TRN2225,77.85,102.09,4.39,96,12052,189,6,0
TRN2697,101.63,78.92,6.25,79,5981,191,6,1
TRN3087,91.17,102.07,2.42,100,13258,268,9,0
TRN4353,84.52,90.01,4.2,55,6695,283,13,1
TRN4172,89.68,86.96,4.01,98,5110,114,14,0
TRN3177,96.25,98.61,2.04,78,9128,126,11,0
TRN4124,106.13,93.43,1.53,57,13449,209,6,0
TRN5443,96.07,105.65,3.71,69,5675,168,12,0
TRN2945,86.73,87.65,4.06,61,11775,4,2,0
TRN1955,79.03,107.71,4.64,60,7105,190,0,1
TRN2673,67.17,94.82,4.27,67,6082,293,4,1
TRN3242,85.7,86.6,7.1,93,5901,13,12,1
TRN1031,93.49,100.02,4.46,70,10246,211,13,1
TRN2870,81.57,97.12,-0.22,66,9358,170,6,0
TRN4312,77.97,94.85,5.37,61,2935,28,11,1
TRN5966,83.61,82.91,4.45,75,7961,131,6,0
TRN3651,98.05,77.98,3.31,78,8864,292,11,1
TRN3076,53.54,97.42,1.09,84,2293,35,2,0
TRN2521,58.0,90.86,2.96,66,12412,249,1,0
TRN1733,84.72,79.47,4.62,95,4838,61,5,0
TRN1799,80.99,86.68,3.56,89,10992,301,6,0
TRN1562,72.67,111.18,4.18,61,11501,32,7,1
TRN3012,63.4,96.68,0.66,52,14503,73,2,1
TRN2220,110.68,93.86,5.06,76,14000,249,11,1
TRN1406,67.33,96.26,2.98,67,5833,284,0,0
TRN5326,79.06,87.26,2.99,66,10623,12,10,0
TRN3443,83.52,86.94,3.76,84,1707,338,14,1
TRN5499,100.35,87.46,3.75,68,10971,151,9,1
TRN1975,75.89,105.12,2.2,71,10280,285,4,1
TRN5838,74.17,92.75,5.98,55,5672,130,11,1
TRN1837,81.04,98.4,2.58,67,12819,198,0,0
TRN3074,78.3,84.38,3.0,63,14393,351,6,1
TRN2131,77.62,93.18,5.53,72,5247,150,0,0
TRN3613,92.31,99.63,4.06,69,4367,100,12,0
TRN5564,92.86,95.69,5.22,51,9683,151,3,0
TRN1341,76.92,76.55,3.25,87,7579,175,0,0
TRN4352,105.05,93.53,4.48,80,8237,221,3,0
TRN2738,73.52,104.92,6.63,76,9448,297,8,1
TRN5628,102.07,97.34,3.76,69,4697,62,14,0
TRN2142,68.53,94.48,4.5,76,13936,74,5,0
TRN4106,66.96,99.27,1.54,92,2868,225,0,0
TRN5605,94.51,92.71,3.34,96,12900,98,1,0
TRN3597,97.39,98.21,2.52,51,8427,27,7,0
TRN2064,88.29,108.0,3.39,51,8880,231,8,0
TRN3973,98.67,94.78,3.51,54,13618,357,6,1
TRN1074,96.2,93.2,5.44,55,12772,332,5,1
TRN4842,72.6,86.98,3.41,95,8946,6,8,0
TRN2221,88.56,94.95,7.08,96,11431,354,7,1
TRN4769,79.33,103.87,1.84,87,9317,275,3,1
TRN1732,122.27,90.49,3.22,100,2527,307,9,1
TRN5467,69.79,96.08,2.89,50,1874,171,6,0
TRN4249,95.41,86.8,3.28,74,3335,211,6,0
TRN4765,77.81,103.99,2.57,55,4154,115,2,1
TRN5172,76.73,93.28,1.49,56,12347,36,11,1
TRN2622,76.75,94.03,4.71,98,1823,337,9,0
TRN5259,94.29,96.44,3.09,66,8159,39,1,0
TRN2997,83.07,83.49,4.28,85,1886,263,14,1
TRN4237,85.81,107.9,2.39,94,5364,147,0,0
TRN4594,89.53,114.56,1.1,94,7417,68,10,0
TRN4743,84.33,99.23,4.35,95,10649,148,1,0
TRN5948,81.81,95.15,6.2,87,9695,87,12,0
TRN3759,61.75,99.16,3.3,86,4460,42,12,0
TRN1600,85.14,92.12,4.43,53,4483,46,12,1
TRN5648,100.89,90.89,4.67,81,7358,188,3,0
TRN5060,106.91,85.04,4.33,84,8555,135,11,1
TRN5365,88.39,95.17,5.57,53,13951,224,5,0
TRN4052,93.42,91.59,4.78,93,6192,321,4,0
TRN3836,84.05,97.24,5.25,94,8425,97,5,0
TRN5323,94.83,103.08,5.15,86,8948,3,6,0
TRN4863,87.99,90.76,3.8,94,12433,308,0,0
TRN3509,89.58,89.88,3.74,65,5456,254,4,0
TRN3754,81.32,91.34,3.23,64,12364,329,0,1
TRN2752,102.34,91.24,2.55,82,9070,178,3,0
TRN3993,89.94,97.64,0.5,76,5386,124,0,0
TRN4814,109.3,92.92,5.96,91,3781,297,13,0
TRN3258,107.52,98.39,4.73,51,5187,333,11,1
TRN4215,71.13,101.43,0.2,52,12554,94,2,0
TRN1483,100.23,90.67,5.0,57,6929,284,8,0
TRN1141,105.34,98.83,5.73,91,4542,266,3,0
TRN3089,99.75,98.15,2.18,86,7507,154,14,0
TRN2281,97.52,105.11,3.26,61,10900,160,3,1
TRN1038,89.37,88.67,4.49,57,10498,152,10,0
TRN1714,74.42,78.8,0.34,59,14372,81,5,1
TRN1830,54.28,90.04,1.05,91,12591,141,7,0
TRN4342,69.28,93.19,6.4,56,4769,55,5,1
TRN1632,67.67,113.3,4.86,58,3423,267,11,1
TRN1160,82.85,95.0,5.33,76,5652,7,10,0
TRN3938,100.38,90.44,1.38,91,7701,4,1,0
TRN3228,118.57,93.73,4.26,86,13426,238,10,0
TRN1027,91.27,91.2,4.36,70,10708,85,11,0
TRN3888,90.99,96.98,4.98,88,11654,62,7,0
TRN4557,80.27,99.02,4.23,67,11852,202,4,1
TRN5786,99.44,94.84,2.62,83,4759,320,9,0
TRN4074,82.46,93.33,3.51,84,4432,147,4,0
TRN3890,96.26,92.3,5.49,99,8334,301,11,0
TRN2214,63.9,87.81,5.91,74,10843,268,0,0
TRN5621,80.64,98.99,2.42,61,11043,344,6,1
TRN3878,90.15,95.25,3.56,62,12503,98,1,0
TRN5571,85.83,78.02,2.49,75,5017,277,0,1
TRN5972,71.29,86.9,3.13,89,7383,231,2,0
TRN2542,88.71,96.03,4.61,67,4073,194,12,0
TRN1180,73.94,94.28,4.49,97,2089,180,9,0
TRN3290,92.09,86.23,2.52,89,4543,153,8,0
TRN3572,74.85,96.23,3.26,62,10647,322,10,1
TRN5846,84.34,107.45,4.45,62,6393,263,7,1
TRN1366,95.56,99.4,2.0,95,12178,25,2,0
TRN4711,93.13,92.68,7.41,98,2895,92,11,1
TRN1267,111.74,85.13,3.26,50,11637,138,7,0
TRN4189,86.38,89.6,5.09,51,12613,260,1,1
TRN1626,60.91,102.48,4.21,64,9423,34,7,0
TRN5476,76.45,89.65,2.62,75,4785,82,3,0
TRN2147,92.34,90.13,3.29,98,8536,45,7,0
TRN4151,70.81,106.19,4.37,80,12924,264,7,0
TRN3833,94.52,99.48,6.69,61,5917,325,3,1
TRN4936,93.88,98.69,5.92,59,9046,103,8,1
TRN2941,60.12,105.3,3.2,82,9281,254,4,0
TRN2938,103.49,101.1,4.2,78,9450,147,3,0
TRN4373,96.55,105.37,3.31,100,1664,84,4,0
TRN5982,88.88,87.02,4.51,76,1229,177,14,0
TRN4399,96.46,97.18,2.25,97,7000,48,2,0
TRN3374,82.64,83.01,3.77,83,8900,339,8,1
TRN4931,97.59,98.22,3.99,76,7032,1,14,0
TRN1873,82.01,96.02,6.77,60,12380,164,12,1
TRN1489,99.94,110.02,3.85,94,8545,27,2,0
TRN2079,85.47,83.35,3.94,83,14358,19,13,0
TRN1097,81.05,103.3,5.22,50,6446,161,4,0
TRN3051,86.2,98.18,3.4,95,13420,188,5,0
TRN3225,78.45,91.12,5.58,67,8823,146,10,0
TRN3727,92.25,100.81,3.53,58,13744,283,5,1
TRN3944,98.82,98.56,4.61,80,4271,133,14,0
TRN1106,85.8,110.6,4.84,95,1721,85,1,0
TRN2550,92.34,104.79,2.61,87,3521,153,5,0
TRN2836,80.3,96.14,5.28,51,9453,54,5,0
TRN2378,87.59,87.41,1.55,96,5345,48,13,0
TRN1799,79.99,107.07,4.25,97,6650,73,13,0
TRN5412,82.77,83.52,4.32,98,14120,96,3,0
TRN2943,53.0,96.86,3.24,68,7739,160,0,0
TRN4823,89.83,96.75,3.56,92,14582,359,8,0
TRN2174,89.6,92.32,1.5,53,11594,196,12,0
TRN3007,103.56,101.18,2.72,54,9117,20,2,1
TRN5452,67.46,84.91,3.19,77,10273,42,0,0
TRN1200,85.32,89.96,3.08,94,11831,263,14,1
TRN3665,96.27,85.56,3.96,58,5803,239,14,0
TRN2473,65.45,81.4,3.62,54,9547,244,10,1
TRN5784,89.87,82.06,1.96,95,6372,161,5,0
TRN4550,102.92,97.0,7.06,65,1050,154,1,1
TRN4679,72.68,97.75,7.03,81,7862,228,9,0
TRN3280,87.21,95.29,3.09,88,14346,26,6,0
TRN2965,70.99,101.44,3.08,75,5511,245,3,0
