train_id,engine_temperature,brake_pressure,vibration,wheel_condition,engine_hours,last_service_days,maintenance_count,failure
1235,68.89,113.51,3.69,79,1768,217,14,1
2805,80.92,104.61,4.76,69,7220,31,2,0
1460,83.92,89.49,5.58,64,10527,77,0,0
1101,100.95,90.68,5.05,53,13722,305,8,1
2782,82.43,88.9,4.16,52,9244,54,7,1
2786,51.66,102.82,1.98,97,4834,227,5,0
239,81.49,88.41,4.74,90,10381,22,0,1
2429,77.76,94.73,1.69,92,14366,203,5,0
1714,85.39,111.76,4.03,61,6460,104,9,0
2397,56.11,99.56,5.14,60,7373,284,0,1
2253,80.96,82.89,6.18,81,1614,204,9,1
701,76.46,83.97,7.37,76,12458,123,1,0
3011,101.43,107.45,4.68,59,9084,291,1,1
3060,94.68,98.02,6.09,80,11865,116,13,1
2426,72.31,113.1,2.28,83,3299,305,13,0
2374,83.44,74.97,7.07,83,12272,263,8,1
1130,93.25,100.39,4.09,88,4326,143,0,0
1534,87.63,98.27,5.56,64,1389,248,12,0
2342,70.57,84.11,3.01,73,8863,301,11,0
2209,68.79,91.18,2.73,94,4759,40,14,0
246,85.24,88.11,2.8,70,6049,272,14,0
1491,75.59,96.67,2.68,82,2997,175,11,0
540,80.41,92.89,3.81,84,4186,349,0,0
1872,85.96,84.93,4.65,94,1648,245,7,0
258,80.15,87.88,1.99,83,14672,211,2,0
1696,96.45,90.57,5.74,96,7502,193,7,1
3116,96.26,96.95,5.58,72,1192,315,10,0
756,94.32,91.51,3.52,65,8488,120,14,0
2186,64.16,98.65,3.69,79,8747,174,11,1
936,98.34,99.27,3.58,87,10318,346,6,0
2147,85.56,87.77,0.41,85,9698,245,7,0
617,107.3,81.49,4.49,63,2512,43,6,0
2000,86.95,98.98,3.95,74,5504,183,12,1
747,81.41,104.02,2.76,87,7660,310,0,0
888,68.11,105.65,4.68,57,4397,209,10,0
2859,92.69,95.97,5.55,74,5492,227,9,0
2282,76.6,97.46,1.91,58,1448,19,8,0
1536,111.12,100.08,3.92,97,6007,33,2,0
1438,96.52,84.43,2.24,50,8470,23,0,0
548,81.97,94.0,2.65,98,1030,10,6,0
1770,66.22,99.8,5.02,92,14284,91,10,0
1709,82.22,81.56,1.74,54,11510,190,5,1
1964,95.33,110.14,4.07,77,10716,338,14,0
1863,81.65,88.76,1.6,96,2645,256,6,0
2005,92.2,102.05,2.53,86,14492,25,12,1
722,74.35,96.2,5.83,63,8558,323,1,0
811,69.21,109.55,4.28,86,10097,359,0,1
3017,76.47,113.38,3.26,77,1326,51,3,0
2818,78.51,93.84,3.14,55,10648,289,6,1
2493,88.74,80.28,3.14,63,11063,165,8,0
2949,86.76,93.64,2.03,70,9095,324,6,1
2701,76.44,84.99,3.97,58,10025,59,13,1
864,79.09,97.61,2.72,95,13456,238,2,0
837,76.04,98.53,3.86,76,5994,203,8,1
1020,81.48,97.27,6.58,85,4848,90,3,0
65,93.97,105.42,2.34,85,11381,72,1,1
1606,96.87,98.39,6.82,67,9344,186,11,0
259,75.14,96.89,3.78,68,14605,97,4,0
582,87.45,104.12,5.46,61,10304,130,8,0
335,85.03,99.03,4.65,79,9497,93,14,0
285,101.62,89.99,3.6,80,7319,321,11,0
2437,108.26,91.56,2.63,86,2487,183,11,1
2812,78.38,88.26,4.83,89,4536,239,7,0
1697,86.77,91.57,4.48,60,1534,189,5,1
2911,79.47,92.74,3.59,76,14792,144,8,0
681,80.45,94.03,2.66,83,5018,221,0,0
2957,88.06,93.27,5.57,66,5458,156,11,0
2418,47.27,96.03,6.2,73,10660,43,6,0
2771,81.87,99.45,2.37,79,3804,152,2,0
420,89.76,94.01,8.01,100,2758,55,0,0
2558,121.14,86.84,2.13,62,12852,320,13,1
1364,74.19,94.05,4.12,82,9188,177,1,0
1520,83.7,89.43,2.0,58,2139,132,3,1
2989,96.19,95.69,5.56,86,1783,208,4,0
507,76.42,91.95,4.02,95,13559,183,8,1
1953,85.04,91.84,2.15,60,11209,169,10,1
1095,75.46,95.19,2.51,50,4844,207,0,0
1282,98.33,108.04,5.14,67,14525,60,8,1
2981,86.91,81.45,5.26,87,3233,305,6,1
191,83.53,84.91,3.94,63,4706,77,3,0
2073,102.11,84.9,4.89,82,5586,57,1,0
769,74.59,93.58,6.48,75,11000,94,12,0
804,99.08,93.49,3.73,97,3475,351,0,0
1998,94.54,93.59,2.29,66,10504,170,6,0
2809,109.78,87.08,5.44,70,6879,272,5,0
1810,92.92,94.55,3.45,72,6372,136,3,0
448,53.85,101.02,3.67,94,3503,324,10,0
2259,74.66,101.53,1.92,77,2373,233,12,0
3006,84.76,90.49,4.01,66,6895,59,4,0
1811,95.93,89.43,3.91,90,11714,304,1,0
919,85.4,90.32,5.96,82,3336,134,5,0
3021,78.97,98.0,3.23,66,1179,340,5,0
618,81.89,98.81,2.17,92,9435,360,6,0
1746,99.25,97.45,6.08,72,8378,147,12,0
2290,64.12,101.98,5.15,76,3737,194,0,0
2855,102.32,83.38,2.65,62,12772,223,12,0
142,77.35,83.51,2.63,91,11609,314,7,0
565,75.74,98.94,5.08,66,9383,289,2,1
3155,78.33,100.47,4.4,95,2583,63,9,0
2894,76.93,102.75,2.31,84,7682,98,13,0
1715,89.05,88.34,1.12,87,3754,313,5,0
1660,80.85,79.64,3.82,52,14474,111,8,1
2793,68.77,97.27,4.24,70,7305,231,3,0
2797,70.91,96.15,4.6,63,11098,25,4,0
1401,90.78,110.27,0.04,63,5029,13,9,0
1775,75.48,90.95,2.17,92,5596,136,2,0
1639,70.92,87.68,5.9,61,11103,30,12,0
3144,62.61,98.27,3.63,87,7404,334,3,0
1793,98.29,95.23,7.13,97,14121,288,13,1
996,62.76,98.44,3.63,57,1685,31,0,0
1783,65.68,84.3,-0.09,63,6772,99,2,1
2958,79.3,98.01,6.7,89,9369,105,13,1
2562,84.47,104.02,3.27,78,7373,271,11,0
2943,92.61,93.09,4.95,73,13024,246,14,1
714,82.51,86.34,4.61,74,7568,89,1,0
1963,86.25,83.92,4.23,97,14529,20,9,1
1245,85.3,81.18,2.1,86,11219,20,9,0
2947,76.0,93.5,2.52,72,9147,256,13,1
1749,79.66,80.45,3.02,57,9113,213,0,1
1327,78.55,102.55,5.43,52,14518,174,13,0
2411,75.71,99.64,3.39,62,9522,43,7,0
336,73.12,103.93,6.14,78,14533,178,0,1
1206,93.03,84.84,2.66,98,11938,169,6,1
688,95.82,99.17,2.98,76,13645,344,8,1
2292,93.15,93.99,4.34,72,8669,217,13,0
3168,81.39,95.91,7.48,59,13643,265,6,1
588,71.97,92.8,3.1,54,5144,330,4,0
390,78.48,97.44,5.29,96,14332,142,11,0
1573,77.29,107.06,2.3,87,2537,284,9,0
2328,78.0,107.15,1.83,68,12523,343,6,0
1728,94.12,94.29,3.05,66,5373,300,11,0
548,101.88,94.48,4.12,75,11114,345,6,0
2873,64.66,98.39,2.43,71,1945,180,7,0
2577,80.42,89.52,3.69,79,11494,298,8,0
2945,95.04,99.5,2.7,98,13588,246,10,1
1595,98.05,109.18,5.12,56,1046,295,3,1
3009,82.43,98.62,4.8,62,10206,20,0,0
49,73.12,85.32,4.3,59,4294,206,10,0
2543,94.93,97.28,3.57,88,8560,349,0,0
542,91.9,97.06,2.72,67,13441,80,0,0
514,85.13,103.78,6.18,93,12758,122,7,0
3119,68.35,85.01,4.76,61,6571,339,4,0
1646,99.14,86.5,3.54,80,9399,256,12,1
3129,66.21,97.74,1.54,95,5793,360,8,0
193,76.35,100.57,3.17,74,5488,46,13,0
2108,98.21,101.26,7.8,66,7013,78,0,1
438,99.63,85.65,2.38,100,10572,34,5,0
1948,71.72,98.8,5.0,75,13766,100,2,0
1022,94.73,78.61,5.67,78,14524,79,9,0
2617,99.15,104.29,4.37,55,10292,297,4,1
446,81.9,73.52,5.04,82,4421,343,4,1
1834,89.63,112.67,4.16,100,5087,278,14,0
1909,74.22,97.76,1.57,93,14433,31,10,0
2255,72.8,89.59,3.23,74,4660,80,11,0
226,93.89,101.69,4.28,56,4417,24,0,1
1447,92.93,94.74,1.8,87,8728,146,11,0
954,81.11,92.41,1.73,60,10842,288,0,1
1559,92.78,87.82,5.57,65,2053,346,2,0
2016,92.72,89.63,2.76,72,5107,288,9,0
108,105.4,96.59,5.24,66,2942,116,11,0
1840,104.65,96.64,3.6,51,8720,66,0,0
457,92.25,92.38,1.21,93,4783,50,3,0
2572,95.05,107.07,3.86,95,4032,91,0,0
1380,87.24,100.83,4.76,78,3739,116,4,0
441,70.46,101.23,3.23,63,4282,309,13,1
2230,109.94,105.28,4.56,62,11711,137,9,1
1591,80.3,94.33,0.99,92,12672,285,5,0
50,88.16,96.43,1.32,90,14459,355,14,0
2358,77.34,96.65,1.51,71,2367,172,3,0
2111,86.53,93.15,2.28,82,14348,337,13,0
953,69.11,83.96,5.19,59,8224,203,3,0
815,89.15,105.43,1.79,62,5620,160,4,1
2062,88.2,86.98,4.15,63,6452,201,11,0
1735,72.03,91.49,4.57,63,6514,146,2,1
1656,86.42,111.12,5.14,89,10309,231,5,0
343,93.24,94.19,5.68,67,6247,297,6,0
2635,92.33,100.32,2.88,99,14820,17,1,0
931,95.59,106.24,6.38,53,7122,148,14,1
1194,85.13,92.41,3.76,50,12620,260,10,0
249,84.27,76.26,3.97,53,3406,237,6,0
1234,91.59,95.59,3.06,71,2309,328,11,0
2071,106.17,96.69,3.25,87,14347,41,14,0
2043,57.96,95.36,3.73,53,6186,140,12,0
2277,88.11,97.5,4.34,85,1641,157,6,0
1165,81.7,87.7,4.08,64,3553,59,8,0
247,59.27,103.07,4.42,100,12251,126,0,0
2397,85.9,95.99,4.23,81,13892,58,1,0
414,81.48,100.91,3.42,81,5532,153,8,0
478,98.27,102.01,4.58,68,10552,297,12,1
1297,86.2,93.01,1.59,62,7175,91,6,0
382,66.55,97.38,4.65,74,1641,27,1,0
1197,85.16,97.88,3.39,78,6629,266,7,0
2400,94.54,91.51,4.93,73,1479,6,1,0
2642,89.41,95.35,1.88,63,4021,175,12,0
1832,93.75,86.28,2.18,72,14894,294,8,1
787,67.4,92.67,4.18,63,3851,46,3,1
1868,77.98,114.23,2.67,72,1282,18,11,0
3151,91.45,83.95,3.83,66,13927,325,4,1
2291,85.19,109.72,4.88,98,2245,226,13,0
121,56.17,77.04,5.57,83,11770,254,7,1
2117,84.85,99.76,4.96,56,6845,77,1,0
2049,80.04,98.01,4.25,99,13446,26,1,0
1092,92.6,83.31,2.66,69,1072,194,4,0
2037,83.24,98.1,5.11,64,6729,363,14,1
1416,73.18,103.81,2.9,52,9778,135,5,0
1008,85.74,95.61,5.1,95,5757,300,11,1
899,92.47,78.37,4.18,56,1992,170,0,1
2810,79.03,93.63,3.88,57,9511,93,9,0
991,86.09,98.7,2.71,95,1851,169,14,0
2539,87.35,88.81,4.12,63,11621,5,9,1
795,82.1,101.88,6.0,61,13867,360,3,1
1768,73.01,98.58,2.07,50,2230,72,12,0
2721,95.91,96.04,2.7,99,2972,147,0,0
546,105.78,87.6,3.97,82,3483,243,7,0
98,65.32,98.02,5.19,70,1526,50,4,0
2208,68.3,88.11,3.67,87,11431,174,14,1
2623,75.33,92.38,4.85,54,7982,361,3,0
40,80.01,96.23,4.58,87,6423,30,5,0
2318,79.25,99.42,5.93,71,11581,159,10,0
2754,65.45,69.99,3.74,57,9599,297,7,0
1024,96.41,101.01,1.98,78,3211,43,5,0
2469,72.84,95.27,2.14,95,13889,251,12,0
495,85.03,89.63,4.65,91,12314,319,4,0
2445,95.84,106.91,4.1,63,9299,78,10,0
2669,105.21,96.95,4.38,98,12703,44,12,1
1199,68.53,87.35,2.6,63,12542,50,2,0
1993,72.77,114.83,0.82,53,6528,98,6,0
231,70.13,98.85,4.66,52,14849,248,14,0
1838,95.58,102.3,2.47,90,13395,235,13,1
973,67.76,99.48,4.88,76,14513,361,13,0
1005,79.46,84.18,2.93,96,1983,43,6,1
507,70.82,98.34,3.07,62,11327,344,8,1
1551,80.82,99.52,5.78,97,9092,335,4,0
2174,77.77,101.99,4.19,52,2577,182,7,0
1437,83.16,98.77,5.28,90,11012,35,4,0
201,66.7,104.24,5.47,68,7325,285,7,0
2297,85.57,109.3,2.86,91,1111,179,10,0
3130,80.19,103.23,2.45,99,7501,261,10,0
2489,92.21,97.64,2.7,84,11179,134,11,0
2978,101.78,86.69,4.66,86,12247,214,2,0
753,64.84,90.63,2.54,99,14354,130,5,0
189,74.22,85.98,5.12,52,14901,214,6,0
1572,71.94,82.31,7.21,55,5643,360,5,1
745,64.26,101.0,6.93,90,4827,185,0,0
734,74.08,99.63,5.42,71,6011,49,12,0
2135,82.5,84.09,4.31,85,7311,178,10,1
114,69.4,101.21,1.66,79,4916,97,12,0
2819,75.06,85.07,5.29,96,1780,196,10,0
2393,104.84,84.21,5.92,91,4074,5,4,1
219,83.83,100.86,4.32,77,2593,66,1,0
990,89.92,101.57,3.55,69,1744,340,6,1
1924,85.85,73.71,5.84,66,8118,275,10,1
1969,80.53,84.63,1.89,81,13624,235,9,0
2187,61.13,91.63,3.79,90,4208,182,0,0
639,90.7,84.84,3.48,85,7926,298,0,0
2498,73.18,93.89,2.77,96,7011,71,2,0
941,74.21,104.95,2.59,73,6210,278,12,0
2064,88.24,88.96,3.3,51,10084,148,6,1
1341,70.87,99.22,2.95,66,2311,56,14,0
1732,95.86,98.55,2.84,97,9277,139,12,0
2368,114.35,98.9,3.53,99,10136,50,10,1
2155,83.27,105.26,4.46,50,10962,317,1,1
595,78.75,104.5,3.17,87,11407,178,0,0
3095,104.76,93.19,3.41,61,10812,322,5,1
486,104.08,85.47,4.57,59,11570,159,2,1
1594,85.78,87.15,4.54,66,12079,98,12,0
1092,82.95,85.5,5.8,55,8690,26,7,0
31,83.93,91.85,3.45,97,9407,72,3,0
1548,72.56,107.1,7.04,66,5215,311,9,0
1450,84.87,85.68,6.22,74,4985,351,7,0
671,74.64,95.67,2.58,57,5637,239,4,1
875,86.98,92.03,3.5,92,2835,266,2,0
2964,78.71,94.87,4.67,81,12088,114,8,0
2737,86.82,84.31,4.4,62,3552,79,11,1
765,77.85,102.09,4.39,96,12052,189,6,0
1063,101.63,78.92,6.25,79,5981,191,6,1
1303,91.17,102.07,2.42,100,13258,268,9,0
2120,84.52,90.01,4.2,55,6695,283,13,1
2001,89.68,86.96,4.01,98,5110,114,14,0
1362,96.25,98.61,2.04,78,9128,126,11,0
1969,106.13,93.43,1.53,57,13449,209,6,0
2826,96.07,105.65,3.71,69,5675,168,12,0
1223,86.73,87.65,4.06,61,11775,4,2,0
605,79.03,107.71,4.64,60,7105,190,0,1
1050,67.17,94.82,4.27,67,6082,293,4,1
1404,85.7,86.6,7.1,93,5901,13,12,1
15,93.49,100.02,4.46,70,10246,211,13,1
1178,81.57,97.12,-0.22,66,9358,170,6,0
2093,77.97,94.85,5.37,61,2935,28,11,1
3159,83.61,82.91,4.45,75,7961,131,6,0
1673,98.05,77.98,3.31,78,8864,292,11,1
1297,53.54,97.42,1.09,84,2293,35,2,0
950,58.0,90.86,2.96,66,12412,249,1,0
459,84.72,79.47,4.62,95,4838,61,5,0
506,80.99,86.68,3.56,89,10992,301,6,0
344,72.67,111.18,4.18,61,11501,32,7,1
1258,63.4,96.68,0.66,52,14503,73,2,1
761,110.68,93.86,5.06,76,14000,249,11,1
243,67.33,96.26,2.98,67,5833,284,0,0
2754,79.06,87.26,2.99,66,10623,12,10,0
1533,83.52,86.94,3.76,84,1707,338,14,1
2863,100.35,87.46,3.75,68,10971,151,9,1
617,75.89,105.12,2.2,71,10280,285,4,1
3076,74.17,92.75,5.98,55,5672,130,11,1
526,81.04,98.4,2.58,67,12819,198,0,0
1295,78.3,84.38,3.0,63,14393,351,6,1
708,77.62,93.18,5.53,72,5247,150,0,0
1648,92.31,99.63,4.06,69,4367,100,12,0
2899,92.86,95.69,5.22,51,9683,151,3,0
213,76.92,76.55,3.25,87,7579,175,0,0
2119,105.05,93.53,4.48,80,8237,221,3,0
1086,73.52,104.92,6.63,76,9448,297,8,1
2942,102.07,97.34,3.76,69,4697,62,14,0
716,68.53,94.48,4.5,76,13936,74,5,0
1954,66.96,99.27,1.54,92,2868,225,0,0
2928,94.51,92.71,3.34,96,12900,98,1,0
1639,97.39,98.21,2.52,51,8427,27,7,0
672,88.29,108.0,3.39,51,8880,231,8,0
1868,98.67,94.78,3.51,54,13618,357,6,1
43,96.2,93.2,5.44,55,12772,332,5,1
2443,72.6,86.98,3.41,95,8946,6,8,0
762,88.56,94.95,7.08,96,11431,354,7,1
2395,79.33,103.87,1.84,87,9317,275,3,1
458,122.27,90.49,3.22,100,2527,307,9,1
2840,69.79,96.08,2.89,50,1874,171,6,0
2055,95.41,86.8,3.28,74,3335,211,6,0
2392,77.81,103.99,2.57,55,4154,115,2,1
2662,76.73,93.28,1.49,56,12347,36,11,1
1017,76.75,94.03,4.71,98,1823,337,9,0
2713,94.29,96.44,3.09,66,8159,39,1,0
1250,83.07,83.49,4.28,85,1886,263,14,1
2045,85.81,107.9,2.39,94,5364,147,0,0
2276,89.53,114.56,1.1,94,7417,68,10,0
2376,84.33,99.23,4.35,95,10649,148,1,0
3146,81.81,95.15,6.2,87,9695,87,12,0
1737,61.75,99.16,3.3,86,4460,42,12,0
376,85.14,92.12,4.43,53,4483,46,12,1
2956,100.89,90.89,4.67,81,7358,188,3,0
2593,106.91,85.04,4.33,84,8555,135,11,1
2778,88.39,95.17,5.57,53,13951,224,5,0
1912,93.42,91.59,4.78,93,6192,321,4,0
1784,84.05,97.24,5.25,94,8425,97,5,0
2751,94.83,103.08,5.15,86,8948,3,6,0
2457,87.99,90.76,3.8,94,12433,308,0,0
1576,89.58,89.88,3.74,65,5456,254,4,0
1735,81.32,91.34,3.23,64,12364,329,0,1
1097,102.34,91.24,2.55,82,9070,178,3,0
1879,89.94,97.64,0.5,76,5386,124,0,0
2423,109.3,92.92,5.96,91,3781,297,13,0
1412,107.52,98.39,4.73,51,5187,333,11,1
2030,71.13,101.43,0.2,52,12554,94,2,0
297,100.23,90.67,5.0,57,6929,284,8,0
84,105.34,98.83,5.73,91,4542,266,3,0
1304,99.75,98.15,2.18,86,7507,154,14,0
803,97.52,105.11,3.26,61,10900,160,3,1
19,89.37,88.67,4.49,57,10498,152,10,0
447,74.42,78.8,0.34,59,14372,81,5,1
521,54.28,90.04,1.05,91,12591,141,7,0
2113,69.28,93.19,6.4,56,4769,55,5,1
402,67.67,113.3,4.86,58,3423,267,11,1
101,82.85,95.0,5.33,76,5652,7,10,0
1846,100.38,90.44,1.38,91,7701,4,1,0
1394,118.57,93.73,4.26,86,13426,238,10,0
11,91.27,91.2,4.36,70,10708,85,11,0
1817,90.99,96.98,4.98,88,11654,62,7,0
2254,80.27,99.02,4.23,67,11852,202,4,1
3047,99.44,94.84,2.62,83,4759,320,9,0
1929,82.46,93.33,3.51,84,4432,147,4,0
1819,96.26,92.3,5.49,99,8334,301,11,0
758,63.9,87.81,5.91,74,10843,268,0,0
2937,80.64,98.99,2.42,61,11043,344,6,1
1811,90.15,95.25,3.56,62,12503,98,1,0
2905,85.83,78.02,2.49,75,5017,277,0,1
3162,71.29,86.9,3.13,89,7383,231,2,0
962,88.71,96.03,4.61,67,4073,194,12,0
115,73.94,94.28,4.49,97,2089,180,9,0
1430,92.09,86.23,2.52,89,4543,153,8,0
1620,74.85,96.23,3.26,62,10647,322,10,1
3083,84.34,107.45,4.45,62,6393,263,7,1
222,95.56,99.4,2.0,95,12178,25,2,0
2350,93.13,92.68,7.41,98,2895,92,11,1
172,111.74,85.13,3.26,50,11637,138,7,0
2011,86.38,89.6,5.09,51,12613,260,1,1
398,60.91,102.48,4.21,64,9423,34,7,0
2847,76.45,89.65,2.62,75,4785,82,3,0
720,92.34,90.13,3.29,98,8536,45,7,0
1985,70.81,106.19,4.37,80,12924,264,7,0
1782,94.52,99.48,6.69,61,5917,325,3,1
2511,93.88,98.69,5.92,59,9046,103,8,1
1219,60.12,105.3,3.2,82,9281,254,4,0
1216,103.49,101.1,4.2,78,9450,147,3,0
2135,96.55,105.37,3.31,100,1664,84,4,0
3167,88.88,87.02,4.51,76,1229,177,14,0
2151,96.46,97.18,2.25,97,7000,48,2,0
1487,82.64,83.01,3.77,83,8900,339,8,1
2509,97.59,98.22,3.99,76,7032,1,14,0
549,82.01,96.02,6.77,60,12380,164,12,1
302,99.94,110.02,3.85,94,8545,27,2,0
683,85.47,83.35,3.94,83,14358,19,13,0
58,81.05,103.3,5.22,50,6446,161,4,0
1281,86.2,98.18,3.4,95,13420,188,5,0
1392,78.45,91.12,5.58,67,8823,146,10,0
1719,92.25,100.81,3.53,58,13744,283,5,1
1851,98.82,98.56,4.61,80,4271,133,14,0
65,85.8,110.6,4.84,95,1721,85,1,0
968,92.34,104.79,2.61,87,3521,153,5,0
1153,80.3,96.14,5.28,51,9453,54,5,0
859,87.59,87.41,1.55,96,5345,48,13,0
506,79.99,107.07,4.25,97,6650,73,13,0
2806,82.77,83.52,4.32,98,14120,96,3,0
1221,53.0,96.86,3.24,68,7739,160,0,0
2431,89.83,96.75,3.56,92,14582,359,8,0
738,89.6,92.32,1.5,53,11594,196,12,0
1255,103.56,101.18,2.72,54,9117,20,2,1
2832,67.46,84.91,3.19,77,10273,42,0,0
129,85.32,89.96,3.08,94,11831,263,14,1
1682,96.27,85.56,3.96,58,5803,239,14,0
917,65.45,81.4,3.62,54,9547,244,10,1
3046,89.87,82.06,1.96,95,6372,161,5,0
2250,102.92,97.0,7.06,65,1050,154,1,1
2334,72.68,97.75,7.03,81,7862,228,9,0
1425,87.21,95.29,3.09,88,14346,26,6,0
1233,70.99,101.44,3.08,75,5511,245,3,0
1231,106.6,99.18,2.04,100,5569,266,0,1
1025,84.95,100.16,3.16,70,6464,67,0,0
8,81.09,103.79,8.33,98,9012,16,0,1
570,91.62,104.07,2.89,52,11277,314,7,1
3107,92.84,88.96,2.0,50,3452,50,9,0
1930,84.47,98.24,5.28,64,4856,97,13,0
2995,68.3,92.95,3.4,55,14774,120,14,0
2490,73.94,93.0,3.91,68,8424,80,0,0
1241,90.16,86.39,2.83,58,1925,183,10,0
2544,60.31,100.36,3.37,91,12124,122,6,0
2804,109.25,97.82,6.04,58,10179,323,13,1
2007,109.63,97.88,3.87,88,12977,316,12,1
25,69.91,92.94,4.82,96,9094,112,9,0
42,78.18,93.81,2.36,81,12548,99,7,0
2149,81.66,88.61,4.38,94,7317,141,0,0
824,61.22,101.01,6.83,50,9922,350,11,0
2126,74.29,100.91,4.78,66,1498,170,6,0
1511,87.43,87.42,2.95,51,10276,258,9,1
2233,54.4,89.43,1.51,91,13071,332,0,1
635,85.94,98.69,2.5,81,9325,350,1,0
1275,78.52,89.23,5.5,95,3854,59,8,0
945,74.01,89.57,4.26,70,11550,111,8,0
976,81.56,103.91,5.43,63,2457,58,9,0
2165,82.47,98.13,3.2,96,3537,216,4,0
1045,77.24,102.29,3.78,61,9478,113,9,1
490,82.49,90.15,4.96,64,5929,140,5,0
628,62.97,94.34,3.04,99,1885,315,14,0
2347,85.74,96.44,5.5,58,1003,118,6,0
3060,86.75,96.17,2.24,84,7514,134,5,0
1758,74.76,96.01,3.14,99,13994,139,4,0
2703,91.85,102.23,6.72,63,5777,279,11,1
728,79.75,84.66,1.0,99,14194,162,1,0
3066,64.34,92.69,4.07,97,5825,348,0,0
889,82.74,103.55,4.41,72,5872,139,7,0
1611,70.61,91.89,3.57,67,12077,95,11,0
740,93.11,93.55,3.88,86,5012,34,4,0
1447,79.99,99.01,4.34,55,9414,249,11,1
3015,80.67,102.78,3.87,94,1881,278,3,0
2935,75.34,98.02,7.2,93,1428,75,11,0
1475,84.53,77.8,3.6,75,10872,271,2,1
248,84.04,88.7,3.28,86,12589,1,9,0
895,95.35,95.57,5.07,94,5258,4,3,0
1035,82.87,95.72,3.55,55,4290,164,11,0
2666,100.42,99.02,4.66,67,2453,111,9,1
756,87.07,85.31,5.14,69,11294,17,1,0
2794,66.54,88.66,4.22,67,11377,66,10,0
3143,77.61,87.0,5.81,67,11572,67,3,0
2856,81.4,98.78,1.23,96,5688,65,5,0
237,104.8,102.1,3.2,58,1797,250,1,0
2544,66.87,84.97,4.98,77,1232,360,13,1
3143,103.28,91.63,5.16,88,4218,108,7,0
860,96.76,90.9,2.1,82,4223,340,2,0
928,92.54,95.92,4.15,100,2585,288,3,1
2484,90.93,91.84,5.95,69,12779,73,11,0
317,110.29,101.75,7.78,81,10161,36,7,0
1764,75.17,102.21,5.93,60,6326,278,3,1
2,69.54,87.67,5.41,51,12685,313,5,0
665,102.8,89.13,3.22,93,11089,275,11,1
2910,90.47,94.11,4.92,61,6446,225,14,0
1691,66.33,103.63,5.32,56,13637,123,8,1
1549,95.31,107.08,3.8,66,2840,68,12,0
2956,58.45,109.42,4.23,93,11230,300,9,1
2684,81.67,113.44,2.9,96,13558,12,7,0
2760,82.33,99.82,3.8,78,6147,229,9,0
1427,74.74,96.7,3.35,56,4405,271,7,0
1956,74.69,96.43,3.36,84,2925,10,14,0
1659,104.58,105.68,6.05,91,11629,154,9,1
2875,79.11,93.38,5.91,81,6272,243,7,0
1886,74.7,94.24,4.07,71,14011,336,12,0
395,101.41,101.33,5.12,91,9649,288,4,0
1761,75.17,86.71,4.93,94,2186,13,6,0
2505,79.83,97.51,5.35,60,4424,163,10,0
2513,104.84,86.75,5.19,73,4214,114,8,0
2867,89.04,94.89,3.18,68,9513,196,11,0
1521,99.37,94.9,4.48,90,10986,143,13,0
303,87.75,91.45,3.58,68,12742,97,11,1
707,95.31,78.87,3.86,98,2996,272,13,0
868,89.17,92.76,4.94,88,10373,276,14,0
2378,78.77,90.77,4.86,97,4369,309,4,0
2158,102.58,98.01,5.31,80,13542,275,0,1
2420,97.28,105.57,3.53,54,2633,39,6,0
467,87.79,106.34,5.84,87,14479,190,8,1
886,76.6,101.07,2.88,55,4586,74,4,0
1253,94.41,85.48,5.08,72,9907,81,3,0
1548,87.95,107.31,3.81,68,7077,277,8,0
350,85.3,96.27,7.24,52,9930,193,10,1
290,75.37,80.88,5.41,96,5077,359,5,0
1061,102.48,90.82,4.53,99,2900,27,6,0
977,98.81,112.86,3.16,82,7011,221,11,0
2329,65.37,93.38,2.2,82,4835,184,4,0
2719,57.14,92.96,2.97,86,14647,194,6,0
2511,84.3,100.6,5.88,55,13082,27,1,1
2039,88.79,100.27,2.07,69,11964,258,4,1
1864,87.88,98.83,5.57,70,14632,187,7,0
1350,82.28,91.57,1.2,58,7732,151,4,1
1229,87.82,97.34,3.94,96,13558,337,13,1
1133,77.46,84.27,3.27,85,9085,195,14,1
1809,94.21,86.4,3.26,69,7276,46,10,0
1881,85.36,94.23,3.76,98,14811,194,8,0
512,68.53,91.7,4.36,100,9426,4,2,0
1749,69.78,98.21,5.4,100,14260,327,12,0
106,106.81,92.53,1.37,95,5630,235,8,0
1215,81.12,80.77,3.22,58,14148,305,9,1
2491,71.81,91.82,5.52,66,14054,107,0,1
103,88.41,95.55,3.55,91,1959,32,13,1
2198,92.97,92.63,3.9,77,3377,80,1,0
1242,82.9,101.17,7.35,54,8782,152,9,0
455,64.61,99.81,2.59,100,10987,193,7,0
2166,70.62,89.85,6.37,85,7210,92,5,0
1408,87.91,112.73,3.94,95,10013,113,7,0
1341,57.55,96.13,3.69,55,10479,219,1,0
854,87.01,84.72,4.57,50,14482,250,1,0
2478,104.19,77.3,5.03,63,1712,299,7,1
257,82.11,90.63,4.72,95,7249,290,11,0
1559,98.12,95.36,2.47,62,13968,252,0,0
38,66.88,92.37,4.32,64,10015,103,3,0
1241,60.28,101.57,5.57,87,9857,302,3,0
885,95.94,100.87,3.82,78,12409,151,0,0
1254,78.79,99.3,4.2,85,8194,124,5,0
2609,73.12,97.83,6.27,73,1727,290,2,1
